IDENTIFIERS,,PROCESS OUTPUTS,,,,,,,,,,,OPERATIONAL INPUTS,,,,,,,REAGENT INTELLIGENCE,,,,ENGINEERED FEATURES,,,,,,,CATEGORICAL,,,,,METADATA
Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,SIPX Dose (g/t),Frother Dose (g/t),Depressant Dose (g/t),Conc. Mass Pull (%),Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
13/09/2025,A,1853.0,0.956,17.705,30.3,52.396,15.859,0.103,1800.142,89.57,7.33,1.846,242.81,744.074,11,1200,10,9.43,8,78.3,26.6,63.2,2.83,91.33,240.26,1.042,9.56,90.011,1.017,252.533,Hard,0,0,9,5,Target R2 synthetic data - leakage-free process relationship
13/09/2025,B,1932.0,1.053,20.346,29.9,61.807,18.49,0.099,1869.855,90.88,5.8,1.856,229.47,720.799,9,1200,10,9.58,8,75.7,23.8,66.7,3.2,89.57,242.81,0.956,9.43,89.905,1.011,247.376,Soft,2,1,9,5,Target R2 synthetic data - leakage-free process relationship
13/09/2025,C,1863.0,0.997,18.577,29.5,57.099,16.848,0.096,1805.622,90.69,7.05,1.729,238.19,725.362,11,1200,11,9.6,8,79.7,23.3,64.8,3.07,90.88,229.47,1.053,9.58,90.196,1.012,240.045,Normal,1,2,9,5,Target R2 synthetic data - leakage-free process relationship
14/09/2025,A,1801.0,1.048,18.872,29.9,56.665,16.928,0.111,1744.097,89.7,6.85,1.943,256.77,748.738,12,1200,10,9.47,7,85.8,28.2,65.0,3.15,90.69,238.19,0.997,9.6,90.267,1.006,239.792,Hard,0,0,9,6,Target R2 synthetic data - leakage-free process relationship
14/09/2025,B,1847.0,0.991,18.309,29.9,54.956,16.454,0.104,1792.105,89.87,6.19,1.855,227.51,729.975,11,1200,10,9.7,8,75.1,24.5,70.1,2.98,89.7,256.77,1.048,9.47,90.397,1.02,239.734,Normal,1,1,9,6,Target R2 synthetic data - leakage-free process relationship
14/09/2025,C,1719.0,0.976,16.778,30.1,49.617,14.936,0.11,1668.972,89.02,6.78,1.843,216.49,738.011,12,1200,10,9.4,8,81.3,25.2,64.7,2.89,89.87,227.51,0.991,9.7,90.37,1.019,238.082,Hard,0,2,9,6,Target R2 synthetic data - leakage-free process relationship
15/09/2025,A,1750.0,0.936,16.378,29.2,50.387,14.73,0.097,1699.576,89.94,6.1,1.648,223.07,727.891,12,1200,11,9.41,8,77.3,26.7,63.6,2.88,89.02,216.49,0.976,9.4,90.152,1.009,235.928,Normal,1,0,9,0,Target R2 synthetic data - leakage-free process relationship
15/09/2025,B,1807.0,1.014,18.323,29.8,55.301,16.471,0.106,1751.936,89.89,6.63,1.853,235.4,723.862,11,1200,10,9.64,8,70.5,23.8,65.8,3.06,89.94,223.07,0.936,9.41,89.952,0.994,233.474,Normal,1,1,9,0,Target R2 synthetic data - leakage-free process relationship
15/09/2025,C,1745.0,0.972,16.956,29.7,51.765,15.396,0.092,1693.461,90.81,6.02,1.559,211.21,717.551,11,1200,10,9.51,8,76.9,22.8,62.3,2.97,89.89,235.4,1.014,9.64,89.997,1.002,232.415,Soft,2,2,9,0,Target R2 synthetic data - leakage-free process relationship
16/09/2025,A,1684.0,1.02,17.19,30.1,51.185,15.423,0.108,1633.286,89.72,6.94,1.767,210.0,735.096,10,1200,11,9.57,8,85.5,26.4,64.4,3.04,90.81,211.21,0.972,9.51,89.987,0.991,229.807,Hard,0,0,9,1,Target R2 synthetic data - leakage-free process relationship
16/09/2025,B,1825.0,1.016,18.54,29.4,56.962,16.745,0.102,1768.489,90.32,6.44,1.795,256.35,721.396,10,1200,10,9.58,7,81.0,24.9,62.3,3.12,89.72,210.0,1.02,9.57,89.848,0.994,225.781,Normal,1,1,9,1,Target R2 synthetic data - leakage-free process relationship
16/09/2025,C,1862.0,0.996,18.539,29.4,57.568,16.936,0.089,1804.31,91.36,6.62,1.602,236.16,715.958,11,1200,10,9.53,8,78.8,23.7,60.9,3.09,90.32,256.35,1.016,9.58,89.935,0.989,225.72,Soft,2,2,9,1,Target R2 synthetic data - leakage-free process relationship
17/09/2025,A,1896.0,1.034,19.599,29.2,61.172,17.841,0.096,1835.027,91.03,5.69,1.758,235.74,712.614,11,1200,10,9.49,8,71.5,24.2,61.7,3.23,91.36,236.16,0.996,9.53,90.148,0.99,226.956,Soft,2,0,9,2,Target R2 synthetic data - leakage-free process relationship
17/09/2025,B,1787.0,1.0,17.871,30.6,52.422,16.034,0.106,1734.224,89.72,7.02,1.837,228.24,744.287,10,1200,11,9.53,8,89.0,27.4,65.6,2.93,91.03,235.74,1.034,9.49,90.436,0.998,229.706,Hard,0,1,9,2,Target R2 synthetic data - leakage-free process relationship
17/09/2025,C,1853.0,1.06,19.643,29.6,60.565,17.912,0.097,1792.866,91.19,6.28,1.731,219.02,713.539,11,1200,11,9.65,8,75.4,24.9,64.0,3.27,89.72,228.24,1.0,9.53,90.405,1.007,230.444,Soft,2,2,9,2,Target R2 synthetic data - leakage-free process relationship
18/09/2025,A,1944.0,1.006,19.556,30.0,58.955,17.698,0.099,1885.212,90.5,6.72,1.858,282.82,711.046,12,1200,11,9.44,7,73.4,24.6,65.9,3.03,91.19,219.02,1.06,9.65,90.591,1.014,228.104,Normal,1,0,9,3,Target R2 synthetic data - leakage-free process relationship
18/09/2025,B,1984.0,0.995,19.738,29.5,60.323,17.766,0.103,1923.526,90.0,6.17,1.973,287.8,719.306,11,1200,12,9.79,7,79.8,25.2,67.1,3.04,90.5,282.82,1.006,9.44,90.547,1.019,238.334,Normal,1,1,9,3,Target R2 synthetic data - leakage-free process relationship
18/09/2025,C,1921.0,1.043,20.033,29.7,61.572,18.263,0.095,1859.56,91.17,6.02,1.769,239.42,714.147,11,1200,11,9.58,8,74.6,23.4,66.4,3.2,90.0,287.8,0.995,9.79,90.588,1.015,249.447,Soft,2,2,9,3,Target R2 synthetic data - leakage-free process relationship
19/09/2025,A,1965.0,0.992,19.494,29.4,59.741,17.582,0.1,1905.283,90.19,6.48,1.912,233.75,731.319,10,1200,9,9.8,8,80.5,25.7,59.9,3.04,91.17,239.42,1.043,9.58,90.71,1.019,247.028,Normal,1,0,9,4,Target R2 synthetic data - leakage-free process relationship
19/09/2025,B,1968.0,1.033,20.343,30.2,60.496,18.271,0.109,1908.001,89.81,6.9,2.073,239.89,721.863,12,1200,11,9.3,8,76.5,24.1,61.7,3.07,90.19,233.75,0.992,9.8,90.543,1.018,246.683,Normal,1,1,9,4,Target R2 synthetic data - leakage-free process relationship
19/09/2025,C,1965.0,1.011,19.858,30.5,58.91,17.956,0.1,1906.118,90.42,6.25,1.902,244.43,726.988,11,1200,11,9.58,8,79.4,25.1,58.8,3.0,89.81,239.89,1.033,9.3,90.369,1.018,247.276,Normal,1,2,9,4,Target R2 synthetic data - leakage-free process relationship
20/09/2025,A,1899.0,1.015,19.27,29.9,58.398,17.476,0.098,1840.256,90.69,6.84,1.794,243.34,728.726,11,1200,10,9.67,8,79.6,24.4,67.2,3.08,90.42,244.43,1.011,9.58,90.469,1.02,249.589,Normal,1,0,9,5,Target R2 synthetic data - leakage-free process relationship
20/09/2025,B,2002.0,1.029,20.601,29.7,62.895,18.703,0.098,1939.057,90.79,6.53,1.898,241.55,730.316,11,1200,10,9.52,8,78.4,27.1,62.9,3.14,90.69,243.34,1.015,9.67,90.398,1.014,253.063,Normal,1,1,9,5,Target R2 synthetic data - leakage-free process relationship
20/09/2025,C,2022.0,1.022,20.669,29.4,63.262,18.609,0.105,1958.909,90.03,6.69,2.06,293.59,730.34,11,1200,11,9.41,7,79.6,25.6,66.5,3.13,90.79,241.55,1.029,9.52,90.439,1.017,247.167,Normal,1,2,9,5,Target R2 synthetic data - leakage-free process relationship
21/09/2025,A,1941.0,1.053,20.441,30.0,61.587,18.455,0.106,1878.961,90.28,6.52,1.986,268.74,728.974,11,1200,10,9.51,7,75.0,24.4,60.2,3.17,90.03,293.59,1.022,9.41,90.443,1.021,247.995,Normal,1,0,9,6,Target R2 synthetic data - leakage-free process relationship
21/09/2025,B,1938.0,1.032,20.011,29.9,60.049,17.966,0.109,1878.146,89.78,6.05,2.045,209.43,718.205,12,1200,11,9.45,9,72.7,26.6,67.6,3.1,90.28,268.74,1.053,9.51,90.317,1.022,252.185,Normal,1,1,9,6,Target R2 synthetic data - leakage-free process relationship
21/09/2025,C,1974.0,1.022,20.181,29.6,61.363,18.172,0.105,1912.728,90.05,6.03,2.008,256.21,718.652,11,1200,11,9.69,8,75.7,23.6,66.3,3.11,89.78,209.43,1.032,9.45,90.258,1.028,248.712,Normal,1,2,9,6,Target R2 synthetic data - leakage-free process relationship
22/09/2025,A,2018.0,1.032,20.822,30.2,62.458,18.869,0.1,1956.013,90.62,7.04,1.953,244.69,722.7,11,1200,9,9.61,8,73.9,24.6,59.5,3.09,90.05,256.21,1.022,9.69,90.292,1.026,251.043,Normal,1,0,9,0,Target R2 synthetic data - leakage-free process relationship
22/09/2025,B,1975.0,1.051,20.75,29.9,62.927,18.798,0.102,1912.123,90.59,6.52,1.952,247.8,725.843,10,1200,12,9.6,8,80.7,24.0,62.6,3.19,90.62,244.69,1.032,9.61,90.32,1.029,251.079,Normal,1,1,9,0,Target R2 synthetic data - leakage-free process relationship
22/09/2025,C,1973.0,1.009,19.915,29.8,60.846,18.151,0.092,1912.499,91.15,6.55,1.763,247.47,723.306,11,1200,10,9.66,8,73.5,22.8,62.9,3.08,90.59,247.8,1.051,9.6,90.306,1.034,251.716,Soft,2,2,9,0,Target R2 synthetic data - leakage-free process relationship
23/09/2025,A,1872.0,1.076,20.143,30.1,60.521,18.246,0.105,1811.659,90.58,6.57,1.897,258.99,720.874,11,1200,11,9.36,7,78.0,22.9,65.5,3.23,91.15,247.47,1.009,9.66,90.357,1.032,252.562,Normal,1,0,9,1,Target R2 synthetic data - leakage-free process relationship
23/09/2025,B,2012.0,0.994,19.992,30.1,60.503,18.207,0.092,1951.153,91.07,5.98,1.786,286.78,722.43,10,1200,11,9.5,7,76.6,23.5,63.1,3.01,90.58,258.99,1.076,9.36,90.436,1.039,247.619,Soft,2,1,9,1,Target R2 synthetic data - leakage-free process relationship
23/09/2025,C,1891.0,0.997,18.846,29.9,57.314,17.13,0.094,1833.291,90.89,6.03,1.717,267.99,735.933,10,1200,10,9.64,7,79.0,23.3,65.4,3.03,91.07,286.78,0.994,9.5,90.548,1.031,250.195,Normal,1,2,9,1,Target R2 synthetic data - leakage-free process relationship
24/09/2025,A,1830.0,1.05,19.219,29.4,59.504,17.477,0.098,1770.117,90.93,6.58,1.743,231.02,722.775,11,1200,11,9.75,8,81.2,23.8,65.6,3.25,90.89,267.99,0.997,9.64,90.707,1.026,258.561,Soft,2,0,9,2,Target R2 synthetic data - leakage-free process relationship
24/09/2025,B,1711.0,0.95,16.256,30.0,48.33,14.511,0.105,1662.928,89.27,7.17,1.745,217.95,737.805,11,1200,12,9.31,8,82.5,28.0,66.8,2.82,90.93,231.02,1.05,9.75,90.833,1.03,254.962,Hard,0,1,9,2,Target R2 synthetic data - leakage-free process relationship
24/09/2025,C,1878.0,1.054,19.8,30.2,58.939,17.786,0.111,1818.933,89.83,6.14,2.014,239.37,715.463,11,1200,10,9.19,8,77.6,23.3,63.7,3.14,89.27,217.95,0.95,9.31,90.64,1.018,251.143,Soft,2,2,9,2,Target R2 synthetic data - leakage-free process relationship
25/09/2025,A,1857.0,1.044,19.389,29.9,59.064,17.652,0.097,1798.172,91.04,6.49,1.737,237.94,720.915,12,1200,10,9.45,8,79.8,23.4,65.2,3.18,89.83,239.37,1.054,9.19,90.531,1.019,249.94,Soft,2,0,9,3,Target R2 synthetic data - leakage-free process relationship
25/09/2025,B,1760.0,1.031,18.152,29.4,56.047,16.5,0.097,1704.235,90.9,6.86,1.653,259.15,730.506,11,1200,10,9.65,7,76.3,25.6,63.9,3.18,91.04,237.94,1.044,9.45,90.516,1.024,248.578,Normal,1,1,9,3,Target R2 synthetic data - leakage-free process relationship
25/09/2025,C,1730.0,1.021,17.667,29.6,53.831,15.932,0.104,1675.848,90.18,6.68,1.735,206.31,723.244,11,1200,10,9.38,8,77.0,23.5,68.2,3.11,90.9,259.15,1.031,9.65,90.56,1.017,248.6,Normal,1,2,9,3,Target R2 synthetic data - leakage-free process relationship
26/09/2025,A,1710.0,1.045,17.865,29.4,53.862,15.832,0.123,1656.327,88.62,6.4,2.033,214.8,749.373,11,1200,12,9.24,8,84.1,29.2,66.3,3.15,90.18,206.31,1.021,9.38,90.433,1.021,237.105,Hard,0,0,9,4,Target R2 synthetic data - leakage-free process relationship
26/09/2025,B,1750.0,1.046,18.302,30.3,53.698,16.256,0.121,1695.85,88.82,7.66,2.046,213.82,750.119,11,1200,11,9.58,8,78.4,29.0,68.0,3.07,88.62,214.8,1.045,9.24,90.108,1.028,229.505,Hard,0,1,9,4,Target R2 synthetic data - leakage-free process relationship
26/09/2025,C,1744.0,1.041,18.145,30.3,53.724,16.273,0.111,1689.857,89.68,6.12,1.872,246.17,728.733,11,1200,11,9.7,7,76.2,25.7,61.7,3.08,88.82,213.82,1.046,9.58,89.806,1.027,227.048,Normal,1,2,9,4,Target R2 synthetic data - leakage-free process relationship
27/09/2025,A,1762.0,1.018,17.947,29.3,55.285,16.2,0.102,1707.054,90.26,6.56,1.747,220.66,730.526,10,1200,10,9.54,8,81.7,23.6,63.6,3.14,89.68,246.17,1.041,9.7,89.866,1.04,231.079,Normal,1,0,9,5,Target R2 synthetic data - leakage-free process relationship
27/09/2025,B,1754.0,1.028,18.024,30.1,54.63,16.453,0.092,1699.452,91.28,6.28,1.571,217.45,720.477,11,1200,10,9.51,8,74.3,24.6,64.2,3.11,90.26,220.66,1.018,9.54,89.928,1.035,228.406,Soft,2,1,9,5,Target R2 synthetic data - leakage-free process relationship
27/09/2025,C,1786.0,1.073,19.168,29.5,58.673,17.302,0.108,1727.008,90.27,6.79,1.866,234.45,728.204,11,1200,9,9.76,8,76.8,23.2,67.2,3.29,91.28,217.45,1.028,9.51,89.963,1.033,225.479,Normal,1,2,9,5,Target R2 synthetic data - leakage-free process relationship
28/09/2025,A,1786.0,1.071,19.142,29.5,58.618,17.288,0.107,1727.825,90.31,6.56,1.854,219.61,725.362,10,1200,10,9.58,8,84.3,24.8,59.4,3.28,90.27,234.45,1.073,9.76,89.873,1.039,221.951,Soft,2,0,9,6,Target R2 synthetic data - leakage-free process relationship
28/09/2025,B,1835.0,1.052,19.299,29.9,58.405,17.454,0.104,1776.625,90.44,6.4,1.845,226.81,727.827,11,1200,9,9.64,8,74.5,25.4,63.6,3.18,90.31,219.61,1.071,9.58,89.893,1.046,223.85,Normal,1,1,9,6,Target R2 synthetic data - leakage-free process relationship
28/09/2025,C,1818.0,1.064,19.335,29.9,58.254,17.418,0.109,1759.697,90.09,6.2,1.917,222.44,727.732,10,1200,11,9.49,8,82.2,24.3,70.5,3.2,90.44,226.81,1.052,9.64,90.153,1.047,225.566,Normal,1,2,9,6,Target R2 synthetic data - leakage-free process relationship
29/09/2025,A,1866.0,0.981,18.308,29.5,55.103,16.263,0.113,1811.1,88.83,7.15,2.045,235.3,751.54,10,1200,12,9.67,8,90.3,29.1,62.6,2.95,90.09,222.44,1.064,9.49,90.334,1.05,226.798,Hard,0,0,9,0,Target R2 synthetic data - leakage-free process relationship
29/09/2025,B,1918.0,1.03,19.751,28.9,62.041,17.934,0.098,1856.383,90.8,6.45,1.817,270.49,721.166,11,1200,11,9.6,7,80.8,25.2,64.2,3.23,88.83,235.3,0.981,9.67,90.212,1.041,225.245,Soft,2,1,9,0,Target R2 synthetic data - leakage-free process relationship
29/09/2025,C,1850.0,1.053,19.486,29.8,59.121,17.589,0.106,1790.966,90.27,6.69,1.897,236.3,722.633,11,1200,11,9.77,8,79.5,24.6,68.7,3.2,90.8,270.49,1.03,9.6,90.289,1.043,232.364,Normal,1,2,9,0,Target R2 synthetic data - leakage-free process relationship
30/09/2025,A,1993.0,1.03,20.526,29.8,62.322,18.599,0.1,1930.289,90.61,6.36,1.927,241.68,725.18,11,1200,10,9.47,8,75.7,25.7,63.6,3.13,90.27,236.3,1.053,9.77,90.143,1.046,235.057,Normal,1,0,9,1,Target R2 synthetic data - leakage-free process relationship
30/09/2025,B,1920.0,1.081,20.762,29.1,64.619,18.792,0.106,1855.166,90.51,6.76,1.971,231.16,734.114,10,1200,10,9.5,8,79.3,23.0,62.7,3.37,90.61,241.68,1.03,9.47,90.192,1.04,236.09,Normal,1,1,9,1,Target R2 synthetic data - leakage-free process relationship
30/09/2025,C,1945.0,1.026,19.966,30.0,59.664,17.916,0.109,1885.645,89.73,5.84,2.05,289.73,749.693,11,1200,11,9.53,7,86.3,26.3,65.2,3.07,90.51,231.16,1.081,9.5,90.22,1.042,237.74,Hard,0,2,9,1,Target R2 synthetic data - leakage-free process relationship
01/10/2025,A,1956.0,1.012,19.787,29.8,59.084,17.629,0.114,1896.457,89.09,7.09,2.158,243.66,742.344,12,1200,9,9.44,8,80.7,26.7,64.3,3.02,89.73,289.73,1.026,9.53,90.119,1.038,246.728,Hard,0,0,10,2,Target R2 synthetic data - leakage-free process relationship
01/10/2025,B,1962.0,1.053,20.659,29.4,63.217,18.589,0.109,1898.973,89.98,6.47,2.07,244.09,714.979,11,1200,10,9.65,8,82.4,23.3,64.2,3.22,89.09,243.66,1.012,9.44,89.977,1.031,249.76,Normal,1,1,10,2,Target R2 synthetic data - leakage-free process relationship
01/10/2025,C,1966.0,1.03,20.25,29.6,61.497,18.229,0.106,1904.863,90.02,6.41,2.02,252.01,722.234,11,1200,10,9.9,8,75.5,25.7,61.3,3.13,89.98,244.09,1.053,9.65,90.142,1.041,251.015,Soft,2,2,10,2,Target R2 synthetic data - leakage-free process relationship
02/10/2025,A,2026.0,1.097,22.225,29.4,68.773,20.249,0.101,1957.448,91.11,6.5,1.976,250.03,716.281,11,1200,11,9.5,8,75.8,22.7,62.3,3.39,90.02,252.01,1.03,9.9,90.031,1.041,248.374,Soft,2,0,10,3,Target R2 synthetic data - leakage-free process relationship
02/10/2025,B,1920.0,0.965,18.523,29.9,56.496,16.878,0.088,1863.302,91.12,6.22,1.645,236.76,738.799,11,1200,10,9.64,8,78.0,25.2,62.7,2.94,91.11,250.03,1.097,9.5,90.151,1.047,250.337,Normal,1,1,10,3,Target R2 synthetic data - leakage-free process relationship
02/10/2025,C,2012.0,1.032,20.764,29.0,64.967,18.851,0.098,1946.708,90.79,6.16,1.913,262.17,722.828,10,1200,10,9.49,8,81.3,24.7,61.8,3.23,91.12,236.76,0.965,9.64,90.224,1.038,249.633,Normal,1,2,10,3,Target R2 synthetic data - leakage-free process relationship
03/10/2025,A,1991.0,1.089,21.682,29.7,66.209,19.665,0.105,1924.574,90.7,6.83,2.017,282.23,717.322,10,1200,11,9.62,7,73.5,25.1,64.8,3.33,90.79,262.17,1.032,9.49,90.264,1.031,254.063,Normal,1,0,10,4,Target R2 synthetic data - leakage-free process relationship
03/10/2025,B,1952.0,0.956,18.659,29.9,55.874,16.682,0.104,1895.761,89.4,7.25,1.977,252.92,733.346,11,1200,11,9.41,8,84.9,29.1,65.8,2.86,90.7,282.23,1.089,9.62,90.402,1.04,252.992,Hard,0,1,10,4,Target R2 synthetic data - leakage-free process relationship
03/10/2025,C,1832.0,0.984,18.016,30.1,53.216,16.036,0.111,1778.299,89.01,7.34,1.98,230.81,735.757,11,1200,12,9.38,8,83.2,29.8,67.2,2.91,89.4,252.92,0.956,9.41,90.447,1.032,254.314,Hard,0,2,10,4,Target R2 synthetic data - leakage-free process relationship
04/10/2025,A,1768.0,1.093,19.332,30.4,57.019,17.315,0.118,1710.973,89.57,7.13,2.017,228.64,726.703,10,1200,10,9.56,8,82.5,29.3,66.2,3.23,89.01,230.81,0.984,9.38,90.307,1.022,252.417,Hard,0,0,10,5,Target R2 synthetic data - leakage-free process relationship
04/10/2025,B,1891.0,1.008,19.067,29.4,58.805,17.263,0.098,1832.435,90.54,6.93,1.804,238.78,728.968,11,1200,11,9.58,8,76.7,26.1,62.3,3.11,89.57,228.64,1.093,9.56,90.242,1.031,249.078,Normal,1,1,10,5,Target R2 synthetic data - leakage-free process relationship
04/10/2025,C,1899.0,1.04,19.755,29.4,61.483,18.057,0.092,1837.632,91.4,5.96,1.698,243.73,712.132,11,1200,11,9.6,8,78.8,25.2,65.4,3.24,90.54,238.78,1.008,9.58,90.16,1.018,247.471,Soft,2,2,10,5,Target R2 synthetic data - leakage-free process relationship
05/10/2025,A,1926.0,1.047,20.163,29.4,62.672,18.42,0.094,1863.388,91.36,6.33,1.743,234.04,709.16,12,1200,10,9.34,8,77.2,23.6,67.1,3.25,91.4,243.73,1.04,9.6,90.201,1.029,248.468,Soft,2,0,10,6,Target R2 synthetic data - leakage-free process relationship
05/10/2025,B,1873.0,1.057,19.795,29.9,59.459,17.785,0.111,1813.713,89.85,6.78,2.009,224.85,734.892,13,1200,10,9.29,8,80.2,25.2,60.8,3.17,91.36,234.04,1.047,9.34,90.282,1.031,244.449,Normal,1,1,10,6,Target R2 synthetic data - leakage-free process relationship
05/10/2025,C,1919.0,1.038,19.916,30.0,59.07,17.732,0.117,1860.047,89.03,6.44,2.184,246.86,722.374,12,1200,9,9.85,8,83.4,21.9,66.6,3.08,89.85,224.85,1.057,9.29,90.161,1.026,236.253,Normal,1,2,10,6,Target R2 synthetic data - leakage-free process relationship
06/10/2025,A,1784.0,1.007,17.965,30.6,52.647,16.122,0.106,1731.245,89.74,6.41,1.843,225.56,718.74,12,1200,11,9.43,8,76.9,25.9,69.4,2.95,89.03,246.86,1.038,9.85,90.108,1.038,235.387,Normal,1,0,10,0,Target R2 synthetic data - leakage-free process relationship
06/10/2025,B,1780.0,0.985,17.534,29.8,52.022,15.486,0.118,1728.246,88.32,7.25,2.048,223.73,739.362,11,1200,11,9.76,8,80.1,29.7,71.9,2.92,89.74,225.56,1.007,9.43,90.213,1.041,234.638,Hard,0,1,10,0,Target R2 synthetic data - leakage-free process relationship
06/10/2025,C,1773.0,1.15,20.39,29.9,60.902,18.208,0.127,1712.079,89.3,6.3,2.182,222.16,712.929,11,1200,11,9.81,8,81.3,27.0,68.3,3.43,88.32,223.73,0.985,9.76,90.035,1.026,233.936,Soft,2,2,10,0,Target R2 synthetic data - leakage-free process relationship
07/10/2025,A,1719.0,1.078,18.534,30.0,55.854,16.775,0.106,1663.603,90.51,5.99,1.759,213.39,711.953,10,1200,9,9.7,8,78.9,23.4,70.7,3.25,89.3,222.16,1.15,9.81,89.858,1.046,231.562,Soft,2,0,10,1,Target R2 synthetic data - leakage-free process relationship
07/10/2025,B,1748.0,1.031,18.029,29.8,54.291,16.152,0.111,1694.19,89.59,6.08,1.876,222.54,717.71,13,1200,10,9.41,8,82.6,23.1,63.6,3.11,90.51,213.39,1.078,9.7,89.73,1.052,227.227,Normal,1,1,10,1,Target R2 synthetic data - leakage-free process relationship
07/10/2025,C,1848.0,1.011,18.686,29.7,56.74,16.865,0.102,1791.443,90.26,6.87,1.821,234.9,736.863,11,1200,11,9.7,8,77.4,23.9,63.4,3.07,89.59,222.54,1.031,9.41,89.478,1.049,225.585,Normal,1,2,10,1,Target R2 synthetic data - leakage-free process relationship
08/10/2025,A,1818.0,1.069,19.432,30.2,57.87,17.474,0.111,1760.446,89.92,6.71,1.958,231.95,727.329,11,1200,11,9.39,8,75.5,27.2,65.0,3.18,90.26,234.9,1.011,9.7,89.536,1.043,227.021,Normal,1,0,10,2,Target R2 synthetic data - leakage-free process relationship
08/10/2025,B,1702.0,1.078,18.358,29.8,55.592,16.589,0.107,1646.908,90.36,6.3,1.769,238.99,707.891,11,1200,10,9.64,7,82.7,23.8,66.1,3.27,89.92,231.95,1.069,9.39,89.663,1.047,224.89,Normal,1,1,10,2,Target R2 synthetic data - leakage-free process relationship
08/10/2025,C,1804.0,1.045,18.849,29.7,57.775,17.136,0.098,1745.997,90.92,6.49,1.712,266.36,709.982,11,1200,11,9.68,7,73.2,25.2,63.2,3.2,90.36,238.99,1.078,9.64,89.752,1.057,226.808,Soft,2,2,10,2,Target R2 synthetic data - leakage-free process relationship
09/10/2025,A,1846.0,1.049,19.373,29.9,58.806,17.599,0.099,1787.312,90.84,6.89,1.774,234.4,719.371,11,1200,10,9.73,8,78.4,21.1,63.8,3.19,90.92,266.36,1.045,9.68,90.123,1.066,232.899,Soft,2,0,10,3,Target R2 synthetic data - leakage-free process relationship
09/10/2025,B,1948.0,0.983,19.16,30.0,58.058,17.398,0.093,1890.16,90.8,6.48,1.762,254.21,725.461,11,1200,11,9.57,8,76.4,26.1,67.7,2.98,90.84,234.4,1.049,9.73,90.343,1.052,234.648,Normal,1,1,10,3,Target R2 synthetic data - leakage-free process relationship
09/10/2025,C,1790.0,1.038,18.577,29.6,56.963,16.889,0.097,1733.453,90.92,6.47,1.687,254.41,723.328,11,1200,11,9.48,7,80.5,24.5,65.2,3.18,90.8,254.21,0.983,9.57,90.386,1.038,240.48,Normal,1,2,10,3,Target R2 synthetic data - leakage-free process relationship
10/10/2025,A,1907.0,1.032,19.674,30.1,59.838,18.004,0.09,1847.335,91.51,6.48,1.67,238.14,718.667,10,1200,10,9.48,8,75.9,23.7,67.9,3.14,90.92,254.41,1.038,9.48,90.575,1.039,245.032,Soft,2,0,10,4,Target R2 synthetic data - leakage-free process relationship
10/10/2025,B,1934.0,1.095,21.175,29.5,65.469,19.303,0.1,1868.765,91.16,6.28,1.872,234.98,710.538,10,1200,9,9.61,8,69.9,24.1,63.8,3.38,91.51,238.14,1.032,9.48,90.754,1.042,245.495,Soft,2,1,10,4,Target R2 synthetic data - leakage-free process relationship
10/10/2025,C,1909.0,1.155,22.056,29.7,67.927,20.197,0.101,1841.104,91.57,6.14,1.859,269.27,726.138,10,1200,11,9.53,7,73.7,24.4,63.6,3.56,91.16,234.98,1.095,9.61,90.93,1.046,245.928,Soft,2,2,10,4,Target R2 synthetic data - leakage-free process relationship
11/10/2025,A,2034.0,1.084,22.056,29.0,69.935,20.277,0.091,1964.32,91.93,6.68,1.779,251.27,711.808,10,1200,9,9.71,8,75.4,23.4,59.6,3.44,91.57,269.27,1.155,9.53,91.103,1.057,250.254,Soft,2,0,10,5,Target R2 synthetic data - leakage-free process relationship
11/10/2025,B,2003.0,1.071,21.455,29.8,65.632,19.532,0.099,1937.764,91.03,7.2,1.924,291.93,718.088,11,1200,11,9.47,7,75.5,25.0,60.1,3.28,91.93,251.27,1.084,9.71,91.248,1.062,248.098,Normal,1,1,10,5,Target R2 synthetic data - leakage-free process relationship
11/10/2025,C,1960.0,1.098,21.511,29.8,65.854,19.609,0.1,1894.1,91.16,6.11,1.902,233.73,724.921,11,1200,10,9.49,8,79.8,24.7,64.8,3.36,91.03,291.93,1.071,9.47,91.276,1.065,256.317,Normal,1,2,10,5,Target R2 synthetic data - leakage-free process relationship
12/10/2025,A,2003.0,1.026,20.538,29.5,63.162,18.618,0.099,1939.441,90.65,6.82,1.92,248.75,724.029,12,1200,10,9.41,8,73.8,26.5,65.4,3.15,91.16,233.73,1.098,9.49,91.326,1.082,253.391,Normal,1,0,10,6,Target R2 synthetic data - leakage-free process relationship
