Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Cu_Recovery_Efficiency,Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
09/08/2025,C,1900,1.102,20.938,30.2,64.083,19.353,0.09,1835.917,92.43,7.64,1.585,234.33,726.502,11,1200,11,9.84,8,90.39,181.58,1.121,9.29,90.669,1.048,223.506,92.43,Soft,0,2,8,5,Synthetic historical data (statistically generated)
10/08/2025,A,1782,1.033,18.408,30.3,54.191,16.42,0.106,1727.809,89.2,6.17,1.988,254.1,724.897,11,1200,12,9.52,7,92.43,234.33,1.102,9.84,90.461,1.042,230.13,89.2,Normal,1,0,8,6,Synthetic historical data (statistically generated)
10/08/2025,B,1590,1.035,16.456,29.6,51.061,15.114,0.086,1538.939,91.84,7.17,1.342,228.04,723.063,11,1200,12,9.68,7,89.2,254.1,1.033,9.52,90.737,1.034,229.501,91.845,Normal,1,1,8,6,Synthetic historical data (statistically generated)
10/08/2025,C,1808,1.065,19.255,30.2,56.904,17.185,0.107,1751.096,89.25,7.31,2.07,261.19,725.428,11,1200,10,9.8,7,91.84,228.04,1.035,9.68,90.589,1.045,236.696,89.25,Normal,1,2,8,6,Synthetic historical data (statistically generated)
11/08/2025,A,1816,1.051,19.086,30.9,54.874,16.956,0.116,1761.126,88.84,6.35,2.13,265.46,723.75,11,1200,11,9.72,7,89.25,261.19,1.065,9.8,90.327,1.056,241.98,88.84,Normal,1,0,8,0,Synthetic historical data (statistically generated)
11/08/2025,B,1510,0.979,14.783,30.1,44.691,13.452,0.094,1465.309,91.0,6.78,1.331,183.12,729.341,11,1200,11,9.93,8,88.84,265.46,1.051,9.72,90.421,1.055,229.689,90.996,Normal,1,1,8,0,Synthetic historical data (statistically generated)
11/08/2025,C,1585,1.088,17.245,30.6,50.405,15.424,0.105,1534.595,89.44,7.62,1.821,226.11,721.194,10,1200,10,9.36,7,91.0,183.12,0.979,9.93,90.286,1.05,236.05,89.44,Normal,1,2,8,0,Synthetic historical data (statistically generated)
12/08/2025,A,1787,1.066,19.049,30.2,55.666,16.811,0.12,1731.334,88.25,6.57,2.238,219.42,725.666,10,1200,10,9.34,8,89.44,226.11,1.088,9.36,89.689,1.045,233.92,88.251,Normal,1,0,8,1,Synthetic historical data (statistically generated)
12/08/2025,B,1762,1.063,18.73,30.7,55.769,17.121,0.086,1706.231,91.41,7.04,1.609,246.45,723.167,10,1200,10,9.81,7,88.25,219.42,1.066,9.34,90.004,1.05,232.827,91.41,Normal,1,1,8,1,Synthetic historical data (statistically generated)
12/08/2025,C,1382,0.946,13.074,30.8,37.088,11.423,0.129,1344.912,87.37,6.2,1.651,168.86,724.064,10,1200,11,9.61,8,91.41,246.45,1.063,9.81,89.366,1.037,224.373,87.372,Hard,2,2,8,1,Synthetic historical data (statistically generated)
13/08/2025,A,2036,1.055,21.48,30.5,63.311,19.31,0.104,1972.689,89.9,7.04,2.17,250.12,720.82,12,1200,11,9.44,8,87.37,168.86,0.946,9.61,89.459,1.035,222.791,89.898,Soft,0,0,8,2,Synthetic historical data (statistically generated)
13/08/2025,B,1816,1.026,18.632,29.3,56.724,16.62,0.101,1759.276,89.2,7.59,2.012,224.58,726.156,11,1200,12,9.21,8,89.9,250.12,1.055,9.44,89.51,1.032,216.951,89.201,Normal,1,1,8,2,Synthetic historical data (statistically generated)
13/08/2025,C,1633,1.018,16.624,30.4,49.839,15.151,0.091,1583.161,91.14,7.11,1.473,201.05,722.309,12,1200,11,9.96,8,89.2,224.58,1.026,9.21,89.53,1.037,219.513,91.139,Normal,1,2,8,2,Synthetic historical data (statistically generated)
14/08/2025,A,1876,1.096,20.561,29.5,63.224,18.651,0.099,1812.776,90.71,7.99,1.91,267.85,729.092,10,1200,11,9.25,7,91.14,201.05,1.018,9.96,89.711,1.039,225.476,90.711,Soft,0,0,8,3,Synthetic historical data (statistically generated)
14/08/2025,B,1553,1.139,17.689,29.3,54.13,15.86,0.12,1498.87,89.66,6.88,1.829,226.46,723.646,10,1200,10,9.71,7,90.71,267.85,1.096,9.25,89.913,1.049,226.481,89.66,Normal,1,1,8,3,Synthetic historical data (statistically generated)
14/08/2025,C,1769,1.067,18.875,29.5,57.932,17.09,0.093,1711.068,90.54,5.63,1.785,218.19,722.291,11,1200,10,9.52,8,89.66,226.46,1.139,9.71,89.789,1.05,222.444,90.543,Normal,1,2,8,3,Synthetic historical data (statistically generated)
15/08/2025,A,1880,1.141,21.451,29.1,66.595,19.379,0.101,1813.405,90.34,7.54,2.072,241.23,722.362,10,1200,12,9.71,8,90.54,218.19,1.067,9.52,90.213,1.077,232.783,90.341,Normal,1,0,8,4,Synthetic historical data (statistically generated)
15/08/2025,B,1613,1.013,16.34,30.0,48.457,14.537,0.101,1564.543,88.97,6.76,1.803,230.89,727.869,11,1200,10,9.77,7,90.34,241.23,1.141,9.71,90.08,1.071,230.036,88.966,Normal,1,1,8,4,Synthetic historical data (statistically generated)
15/08/2025,C,1869,1.05,19.625,29.5,60.651,17.892,0.095,1808.349,91.17,7.39,1.733,234.66,722.458,10,1200,12,9.11,8,88.97,230.89,1.013,9.77,90.361,1.075,231.476,91.169,Soft,0,2,8,4,Synthetic historical data (statistically generated)
16/08/2025,A,1749,1.095,19.152,29.7,59.286,17.608,0.09,1689.714,91.94,7.3,1.544,219.29,728.888,11,1200,12,9.94,8,91.17,234.66,1.05,9.11,90.476,1.086,234.081,91.938,Soft,0,0,8,5,Synthetic historical data (statistically generated)
16/08/2025,B,1744,1.004,17.51,30.8,51.289,15.797,0.096,1692.711,90.22,6.25,1.713,213.11,720.734,11,1200,11,9.12,8,91.94,219.29,1.095,9.94,90.406,1.073,226.261,90.217,Normal,1,1,8,5,Synthetic historical data (statistically generated)
16/08/2025,C,1937,1.128,21.849,29.8,68.114,20.298,0.08,1868.886,92.9,7.75,1.551,275.88,727.588,10,1200,12,9.79,7,90.22,213.11,1.004,9.12,90.869,1.071,233.321,92.901,Soft,0,2,8,5,Synthetic historical data (statistically generated)
17/08/2025,A,1633,1.031,16.836,29.6,50.997,15.095,0.097,1582.003,89.66,6.66,1.741,232.77,720.513,10,1200,12,9.92,7,92.9,275.88,1.128,9.79,90.743,1.066,235.404,89.659,Normal,1,0,8,6,Synthetic historical data (statistically generated)
17/08/2025,B,1729,1.093,18.898,29.6,57.243,16.944,0.113,1671.757,89.66,5.53,1.954,210.17,728.472,10,1200,11,9.33,8,89.66,232.77,1.031,9.92,90.646,1.059,230.967,89.66,Normal,1,1,8,6,Synthetic historical data (statistically generated)
17/08/2025,C,1911,1.046,19.989,29.6,61.155,18.102,0.09,1849.845,90.56,6.79,1.887,232.05,727.985,11,1200,11,9.62,8,89.66,210.17,1.093,9.33,90.873,1.064,231.133,90.56,Normal,1,2,8,6,Synthetic historical data (statistically generated)
18/08/2025,A,1719,1.012,17.396,30.5,51.321,15.653,0.104,1667.679,89.98,5.86,1.743,252.92,728.247,11,1200,12,9.71,7,90.56,232.05,1.046,9.62,90.703,1.058,233.741,89.98,Normal,1,0,8,0,Synthetic historical data (statistically generated)
18/08/2025,B,1624,1.11,18.026,30.7,53.3,16.363,0.095,1570.7,90.77,6.87,1.663,229.26,721.945,12,1200,10,9.42,7,89.98,252.92,1.012,9.71,90.536,1.061,235.166,90.774,Normal,1,1,8,0,Synthetic historical data (statistically generated)
18/08/2025,C,2028,1.026,20.807,29.2,64.63,18.872,0.095,1963.37,90.7,7.75,1.935,256.96,722.191,10,1200,12,9.49,8,90.77,229.26,1.11,9.42,90.604,1.064,241.43,90.7,Normal,1,2,8,0,Synthetic historical data (statistically generated)
19/08/2025,A,1966,1.068,20.997,30.4,62.211,18.912,0.113,1903.789,90.07,7.45,2.085,247.69,721.556,12,1200,12,9.59,8,90.7,256.96,1.026,9.49,90.2,1.055,237.403,90.07,Normal,1,0,8,1,Synthetic historical data (statistically generated)
19/08/2025,B,1822,1.066,19.423,29.5,60.756,17.923,0.088,1761.244,92.28,6.89,1.5,227.73,724.047,12,1200,11,9.8,8,90.07,247.69,1.068,9.59,90.574,1.06,236.683,92.277,Normal,1,1,8,1,Synthetic historical data (statistically generated)
19/08/2025,C,1597,1.099,17.551,29.6,53.608,15.868,0.1,1543.392,90.41,7.06,1.683,230.84,724.126,11,1200,11,9.57,7,92.28,227.73,1.066,9.8,90.681,1.061,239.636,90.411,Normal,1,2,8,1,Synthetic historical data (statistically generated)
20/08/2025,A,1480,0.94,13.912,29.2,41.726,12.184,0.111,1438.274,87.58,7.7,1.728,188.5,724.732,10,1200,11,9.94,8,90.41,230.84,1.099,9.57,90.256,1.046,233.414,87.579,Hard,2,0,8,2,Synthetic historical data (statistically generated)
20/08/2025,B,1771,1.092,19.339,30.7,57.433,17.632,0.089,1713.567,91.17,5.71,1.707,217.96,723.361,12,1200,11,9.59,8,87.58,188.5,0.94,9.94,90.426,1.057,228.42,91.173,Normal,1,1,8,2,Synthetic historical data (statistically generated)
20/08/2025,C,1767,0.991,17.511,29.7,52.609,15.625,0.111,1714.391,89.23,7.57,1.886,259.88,721.776,10,1200,11,9.98,7,91.17,217.96,1.092,9.59,90.206,1.04,232.794,89.23,Normal,1,2,8,2,Synthetic historical data (statistically generated)
21/08/2025,A,1823,0.96,17.501,30.8,50.961,15.696,0.105,1772.039,89.69,6.73,1.805,268.18,720.395,10,1200,10,9.79,7,89.23,259.88,0.991,9.98,90.061,1.031,234.397,89.686,Normal,1,0,8,3,Synthetic historical data (statistically generated)
21/08/2025,B,1768,1.097,19.395,30.0,58.657,17.597,0.096,1709.343,90.73,6.21,1.798,245.98,722.6,12,1200,12,9.51,7,89.69,268.18,0.96,9.79,90.156,1.035,234.153,90.73,Normal,1,1,8,3,Synthetic historical data (statistically generated)
21/08/2025,C,1599,1.035,16.55,29.4,50.871,14.956,0.099,1548.129,90.37,7.26,1.594,197.4,724.011,10,1200,11,9.67,8,90.73,245.98,1.097,9.51,89.883,1.031,229.82,90.369,Normal,1,2,8,3,Synthetic historical data (statistically generated)
22/08/2025,A,2011,1.078,21.679,30.4,66.704,20.278,0.08,1944.296,93.54,5.81,1.401,281.24,727.704,12,1200,11,9.58,7,90.37,197.4,1.035,9.67,90.33,1.028,237.02,93.538,Soft,0,0,8,4,Synthetic historical data (statistically generated)
22/08/2025,B,1737,1.072,18.621,29.1,56.993,16.585,0.125,1680.007,89.07,7.51,2.036,254.03,723.642,11,1200,10,9.35,7,93.54,281.24,1.078,9.58,90.543,1.046,246.381,89.066,Normal,1,1,8,4,Synthetic historical data (statistically generated)
22/08/2025,C,1989,1.079,21.461,30.9,62.531,19.322,0.113,1926.469,90.03,7.67,2.139,247.87,727.453,12,1200,11,9.66,8,89.07,254.03,1.072,9.35,90.38,1.045,250.654,90.033,Normal,1,2,8,4,Synthetic historical data (statistically generated)
23/08/2025,A,1873,1.054,19.741,30.8,58.237,17.937,0.101,1814.763,90.86,6.54,1.804,229.18,722.4,12,1200,11,9.96,8,90.03,247.87,1.079,9.66,90.613,1.054,246.269,90.862,Normal,1,0,8,5,Synthetic historical data (statistically generated)
23/08/2025,B,1814,1.101,19.972,30.4,58.628,17.823,0.127,1755.372,89.24,7.36,2.149,252.99,729.693,10,1200,10,9.15,7,90.86,229.18,1.054,9.96,90.549,1.074,244.099,89.24,Normal,1,1,8,5,Synthetic historical data (statistically generated)
23/08/2025,C,1552,1.1,17.072,29.6,51.527,15.252,0.129,1500.473,89.34,6.64,1.82,220.85,728.003,11,1200,12,9.59,7,89.24,252.99,1.101,9.15,90.35,1.074,240.509,89.339,Normal,1,2,8,5,Synthetic historical data (statistically generated)
24/08/2025,A,1605,1.103,17.703,29.4,54.469,16.014,0.1,1550.531,90.46,7.73,1.689,205.79,726.088,10,1200,11,9.83,8,89.34,220.85,1.1,9.59,90.363,1.084,241.707,90.459,Normal,1,0,8,6,Synthetic historical data (statistically generated)
24/08/2025,B,1785,1.019,18.189,29.9,54.495,16.294,0.116,1730.505,89.58,7.51,1.895,255.47,729.52,11,1200,10,9.4,7,90.46,205.79,1.103,9.83,89.797,1.075,238.026,89.582,Normal,1,1,8,6,Synthetic historical data (statistically generated)
24/08/2025,C,1773,1.072,19.007,30.1,57.259,17.235,0.105,1715.741,90.68,7.64,1.772,225.2,724.966,12,1200,10,9.53,8,89.58,255.47,1.019,9.4,90.027,1.075,233.907,90.677,Normal,1,2,8,6,Synthetic historical data (statistically generated)
25/08/2025,A,1450,0.928,13.456,30.9,38.343,11.848,0.116,1411.657,88.05,5.92,1.608,209.44,726.468,11,1200,10,9.1,7,90.68,225.2,1.072,9.53,89.744,1.054,228.417,88.05,Hard,2,0,8,0,Synthetic historical data (statistically generated)
25/08/2025,B,1546,1.058,16.357,29.1,51.014,14.845,0.107,1494.986,90.76,7.68,1.512,188.58,723.095,12,1200,12,9.55,8,88.05,209.44,0.928,9.1,89.73,1.054,222.617,90.756,Normal,1,1,8,0,Synthetic historical data (statistically generated)
25/08/2025,C,1598,0.983,15.708,30.6,45.569,13.944,0.11,1552.431,88.77,5.81,1.764,205.32,724.513,10,1200,12,9.77,8,90.76,188.58,1.058,9.55,89.663,1.038,215.807,88.77,Normal,1,2,8,0,Synthetic historical data (statistically generated)
26/08/2025,A,1688,1.011,17.066,30.6,49.938,15.281,0.097,1638.062,89.54,5.66,1.785,214.88,722.503,10,1200,12,9.8,8,88.77,205.32,0.983,9.77,89.691,1.025,214.954,89.541,Normal,1,0,8,1,Synthetic historical data (statistically generated)
26/08/2025,B,1540,1.121,17.263,30.6,50.971,15.597,0.106,1489.029,90.35,5.92,1.666,187.07,727.927,11,1200,10,9.81,8,89.54,214.88,1.011,9.8,89.676,1.027,212.28,90.349,Normal,1,1,8,1,Synthetic historical data (statistically generated)
26/08/2025,C,1671,1.105,18.465,30.3,53.693,16.269,0.123,1617.307,88.11,5.6,2.196,243.51,727.808,12,1200,11,9.39,7,90.35,187.07,1.121,9.81,89.466,1.04,210.571,88.107,Normal,1,2,8,1,Synthetic historical data (statistically generated)
27/08/2025,A,1761,1.07,18.843,29.2,57.904,16.908,0.11,1703.096,89.73,7.42,1.935,219.01,729.696,11,1200,10,9.13,8,88.11,243.51,1.105,9.39,89.33,1.039,209.687,89.731,Normal,1,0,8,2,Synthetic historical data (statistically generated)
27/08/2025,B,1611,1.006,16.207,30.6,47.366,14.494,0.102,1563.634,89.43,7.65,1.713,231.87,728.352,11,1200,10,9.31,7,89.73,219.01,1.07,9.13,89.527,1.051,212.891,89.43,Normal,1,1,8,2,Synthetic historical data (statistically generated)
27/08/2025,C,1929,1.107,21.354,30.0,65.217,19.565,0.097,1863.783,91.62,6.52,1.789,248.35,728.497,10,1200,12,9.36,8,89.43,231.87,1.006,9.31,89.65,1.058,221.43,91.622,Soft,0,2,8,2,Synthetic historical data (statistically generated)
28/08/2025,A,1924,1.039,19.99,29.4,62.316,18.321,0.082,1861.684,91.65,7.5,1.669,272.59,722.642,11,1200,11,9.89,7,91.62,248.35,1.107,9.36,90.061,1.066,231.04,91.651,Soft,0,0,8,3,Synthetic historical data (statistically generated)
28/08/2025,B,1577,1.091,17.205,30.1,51.306,15.443,0.107,1525.694,89.76,7.74,1.762,229.5,725.774,12,1200,12,9.3,7,91.65,272.59,1.039,9.89,90.093,1.077,233.129,89.759,Normal,1,1,8,3,Synthetic historical data (statistically generated)
28/08/2025,C,1487,1.054,15.673,30.0,47.223,14.167,0.101,1439.777,90.39,6.4,1.506,188.56,720.943,12,1200,10,9.11,8,89.76,229.5,1.091,9.3,90.099,1.067,233.341,90.391,Normal,1,2,8,3,Synthetic historical data (statistically generated)
29/08/2025,A,1537,1.026,15.77,29.0,48.745,14.136,0.1,1488.255,89.64,7.27,1.634,217.39,729.182,12,1200,10,9.63,7,90.39,188.56,1.054,9.11,90.317,1.056,229.61,89.639,Normal,1,0,8,4,Synthetic historical data (statistically generated)
29/08/2025,B,1670,1.129,18.854,29.5,57.631,17.001,0.109,1612.369,90.17,7.03,1.853,241.17,725.767,12,1200,10,9.49,7,89.64,217.39,1.026,9.63,90.38,1.065,232.776,90.172,Normal,1,1,8,4,Synthetic historical data (statistically generated)
29/08/2025,C,2007,1.006,20.19,30.3,61.023,18.49,0.085,1945.977,91.58,7.94,1.7,257.06,722.49,10,1200,12,9.42,8,90.17,241.17,1.129,9.49,90.687,1.065,236.374,91.58,Normal,1,2,8,4,Synthetic historical data (statistically generated)
30/08/2025,A,1680,0.998,16.766,30.5,49.784,15.184,0.098,1630.216,90.56,5.83,1.582,246.73,727.111,10,1200,10,9.74,7,91.58,257.06,1.006,9.42,90.536,1.049,236.143,90.564,Normal,1,0,8,5,Synthetic historical data (statistically generated)
30/08/2025,B,1840,1.041,19.154,29.2,58.507,17.084,0.11,1781.493,89.19,7.94,2.07,261.49,724.471,10,1200,12,9.65,7,90.56,246.73,0.998,9.74,90.184,1.049,234.557,89.193,Normal,1,1,8,5,Synthetic historical data (statistically generated)
30/08/2025,C,1677,1.011,16.954,30.9,48.654,15.034,0.113,1628.346,88.67,6.13,1.92,235.36,728.7,12,1200,10,9.49,7,89.19,261.49,1.041,9.65,90.029,1.038,235.394,88.675,Normal,1,2,8,5,Synthetic historical data (statistically generated)
31/08/2025,A,1701,1.037,17.639,30.5,51.292,15.644,0.117,1649.708,88.69,7.41,1.995,208.85,722.872,11,1200,11,9.18,8,88.67,235.36,1.011,9.49,89.786,1.035,238.293,88.69,Normal,1,0,8,6,Synthetic historical data (statistically generated)
31/08/2025,B,1930,1.141,22.021,29.3,69.017,20.222,0.098,1860.983,91.83,7.11,1.799,246.16,722.696,11,1200,10,9.44,8,88.69,208.85,1.037,9.18,90.099,1.052,242.403,91.831,Soft,0,1,8,6,Synthetic historical data (statistically generated)
31/08/2025,C,1897,1.058,20.07,29.6,60.895,18.025,0.106,1836.105,89.81,5.66,2.045,240.27,726.899,11,1200,12,9.52,8,91.83,246.16,1.141,9.44,90.047,1.042,242.274,89.811,Normal,1,2,8,6,Synthetic historical data (statistically generated)
01/09/2025,A,1340,1.034,13.856,30.5,40.157,12.248,0.118,1299.843,88.4,6.35,1.608,192.89,720.034,10,1200,11,9.77,7,89.81,240.27,1.058,9.52,89.593,1.046,233.107,88.395,Hard,2,0,9,0,Synthetic historical data (statistically generated)
01/09/2025,B,1630,1.088,17.734,29.2,54.322,15.862,0.114,1575.678,89.44,5.99,1.872,204.8,726.698,12,1200,12,9.56,8,88.4,192.89,1.034,9.77,89.433,1.059,227.117,89.444,Normal,1,1,9,0,Synthetic historical data (statistically generated)
01/09/2025,C,1538,1.026,15.78,30.8,46.032,14.178,0.099,1491.968,89.85,7.67,1.602,192.17,725.624,12,1200,10,9.1,8,89.44,204.8,1.088,9.56,89.527,1.056,217.214,89.848,Normal,1,2,9,0,Synthetic historical data (statistically generated)
02/09/2025,A,1835,1.071,19.653,29.0,61.221,17.754,0.105,1773.779,90.34,5.8,1.899,232.38,722.145,11,1200,10,9.04,8,89.85,192.17,1.026,9.1,89.766,1.065,216.789,90.337,Normal,1,0,9,1,Synthetic historical data (statistically generated)
02/09/2025,B,1807,1.002,18.106,30.9,53.269,16.46,0.086,1753.731,90.91,6.69,1.646,259.87,722.503,12,1200,12,9.75,7,90.34,232.38,1.071,9.04,90.083,1.06,224.077,90.909,Normal,1,1,9,1,Synthetic historical data (statistically generated)
02/09/2025,C,1616,1.046,16.903,30.2,49.245,14.872,0.136,1566.755,87.98,6.19,2.031,205.84,724.118,11,1200,10,9.09,8,90.91,259.87,1.002,9.75,89.533,1.046,218.317,87.984,Normal,1,2,9,1,Synthetic historical data (statistically generated)
03/09/2025,A,1587,1.085,17.219,30.6,50.83,15.554,0.099,1536.17,90.33,5.61,1.665,229.96,725.717,12,1200,11,9.19,7,87.98,205.84,1.046,9.09,89.607,1.05,216.844,90.33,Normal,1,0,9,2,Synthetic historical data (statistically generated)
03/09/2025,B,1865,0.981,18.296,30.5,54.059,16.488,0.102,1810.941,90.12,7.59,1.808,229.29,721.179,12,1200,10,9.37,8,90.33,229.96,1.085,9.19,89.853,1.043,222.044,90.118,Normal,1,1,9,2,Synthetic historical data (statistically generated)
03/09/2025,C,1867,1.089,20.332,29.3,62.826,18.408,0.094,1804.174,90.54,6.54,1.924,264.71,726.844,11,1200,10,9.08,7,90.12,229.29,0.981,9.37,90.01,1.043,230.603,90.537,Normal,1,2,9,2,Synthetic historical data (statistically generated)
04/09/2025,A,1801,0.98,17.65,30.9,50.706,15.668,0.108,1750.294,88.77,7.03,1.982,230.34,729.972,12,1200,12,9.57,8,90.54,264.71,1.089,9.08,89.856,1.036,236.056,88.771,Normal,1,0,9,3,Synthetic historical data (statistically generated)
04/09/2025,B,1711,1.004,17.178,29.2,53.87,15.73,0.088,1657.13,91.57,7.75,1.448,239.97,727.726,11,1200,10,9.87,7,88.77,230.34,0.98,9.57,90.031,1.027,237.14,91.571,Normal,1,1,9,3,Synthetic historical data (statistically generated)
04/09/2025,C,1899,1.062,20.167,30.0,61.227,18.368,0.097,1837.773,91.08,7.71,1.799,264.01,728.758,10,1200,10,9.91,7,91.57,239.97,1.004,9.87,90.056,1.035,237.731,91.079,Normal,1,2,9,3,Synthetic historical data (statistically generated)
05/09/2025,A,1719,1.067,18.342,30.6,53.784,16.458,0.114,1665.216,89.73,5.72,1.884,215.51,720.44,11,1200,10,9.14,8,91.08,264.01,1.062,9.91,90.306,1.038,239.113,89.728,Normal,1,0,9,4,Synthetic historical data (statistically generated)
05/09/2025,B,1719,1.061,18.239,29.0,56.307,16.329,0.101,1662.693,89.53,7.16,1.91,214.37,729.928,11,1200,10,9.03,8,89.73,215.51,1.067,9.14,90.191,1.035,236.886,89.528,Normal,1,1,9,4,Synthetic historical data (statistically generated)
05/09/2025,C,1932,1.04,20.093,30.1,61.767,18.592,0.08,1870.233,92.53,7.47,1.501,269.09,729.531,10,1200,11,9.78,7,89.53,214.37,1.061,9.03,90.536,1.043,242.571,92.53,Soft,0,2,9,4,Synthetic historical data (statistically generated)
06/09/2025,A,1869,1.073,20.054,30.1,59.87,18.021,0.101,1809.13,89.86,7.17,2.033,271.72,722.899,11,1200,11,9.16,7,92.53,269.09,1.04,9.78,90.439,1.041,243.573,89.862,Normal,1,0,9,5,Synthetic historical data (statistically generated)
06/09/2025,B,1693,1.083,18.335,29.9,55.043,16.458,0.101,1637.957,89.76,5.62,1.877,211.64,723.141,11,1200,10,9.51,8,89.86,271.72,1.073,9.16,90.58,1.056,240.901,89.763,Normal,1,1,9,5,Synthetic historical data (statistically generated)
06/09/2025,C,1876,1.027,19.267,29.5,58.471,17.249,0.102,1817.529,89.53,6.3,2.018,234.92,725.63,10,1200,11,9.15,8,89.76,211.64,1.083,9.51,90.289,1.059,240.18,89.526,Normal,1,2,9,5,Synthetic historical data (statistically generated)
07/09/2025,A,1734,1.034,17.93,30.2,52.911,15.979,0.115,1681.089,89.12,6.65,1.951,248.5,724.698,11,1200,10,9.24,7,89.53,234.92,1.027,9.15,90.009,1.055,237.964,89.119,Normal,1,0,9,6,Synthetic historical data (statistically generated)
07/09/2025,B,1975,1.031,20.362,30.1,59.485,17.905,0.134,1915.515,87.93,7.79,2.457,275.81,728.02,10,1200,11,9.25,7,89.12,248.5,1.034,9.24,89.751,1.05,246.579,87.933,Normal,1,1,9,6,Synthetic historical data (statistically generated)
07/09/2025,C,1791,1.121,20.077,30.1,60.193,18.118,0.1,1730.807,90.24,6.17,1.959,223.85,725.157,11,1200,12,9.76,8,87.93,275.81,1.031,9.25,89.853,1.058,247.933,90.243,Normal,1,2,9,6,Synthetic historical data (statistically generated)
08/09/2025,A,1563,1.086,16.974,29.0,52.445,15.209,0.122,1510.555,89.6,7.39,1.765,223.58,726.67,11,1200,11,9.3,7,90.24,223.85,1.121,9.76,89.434,1.065,241.431,89.602,Normal,1,0,9,0,Synthetic historical data (statistically generated)
08/09/2025,B,1810,1.127,20.399,29.7,62.081,18.438,0.114,1747.919,90.39,7.39,1.961,220.58,728.22,11,1200,12,9.39,8,89.6,223.58,1.086,9.3,89.51,1.073,234.126,90.387,Normal,1,1,9,0,Synthetic historical data (statistically generated)
08/09/2025,C,1619,1.007,16.303,29.9,49.803,14.891,0.084,1569.197,91.34,7.48,1.412,202.9,721.917,12,1200,10,9.67,8,90.39,220.58,1.127,9.39,89.736,1.062,232.877,91.339,Normal,1,2,9,0,Synthetic historical data (statistically generated)
09/09/2025,A,1596,1.124,17.939,29.4,54.898,16.14,0.124,1541.102,89.97,6.33,1.799,231.72,723.684,12,1200,12,9.5,7,91.34,202.9,1.007,9.67,89.799,1.076,232.42,89.972,Normal,1,0,9,1,Synthetic historical data (statistically generated)
09/09/2025,B,1545,0.993,15.342,29.4,45.765,13.455,0.134,1499.235,87.7,7.56,1.887,217.93,729.931,11,1200,10,9.2,7,89.97,231.72,1.124,9.5,89.596,1.07,228.053,87.7,Hard,2,1,9,1,Synthetic historical data (statistically generated)
09/09/2025,C,1806,1.092,19.722,29.9,59.311,17.734,0.118,1746.689,89.92,5.81,1.988,262.75,720.901,12,1200,12,9.45,7,87.7,217.93,0.993,9.2,89.88,1.079,226.187,89.92,Normal,1,2,9,1,Synthetic historical data (statistically generated)
